-1.5840508880615236 -1.6069872703552246 -0.3880193545818329 -0.8648730125427246 0.3484849784374237 -0.35895126152038576 -0.7072573432922363 0.6111745254993439 0.2831097964048386 -0.9371704320907593 0.10762061715126037 -0.3250034922361374 0.5467613916397095 -0.7484101858139038 0.3725037431716919 0.4676520638465881 -0.6981139268875122 0.5400577001571655 0.2942509300708771 -0.572474071264267 0.7636199321746827 -1.5840508880615236 -1.6069872703552246 -0.3880193545818329 -0.8648730125427246 0.3484849784374237 -0.35895126152038576 -0.7072573432922363 0.6111745254993439 0.2831097964048386 -0.9371704320907593 0.10762061715126037 -0.3250034922361374 0.5467613916397095 -0.7484101858139038 0.3725037431716919 0.4676520638465881 -0.6981139268875122 0.5400577001571655 0.2942509300708771 -0.572474071264267 0.7636199321746827
-1.5825229682922364 -1.603276237487793 -0.39053099179267886 -0.8608361320495606 0.34910091352462774 -0.36634517431259156 -0.7370505714416503 0.5652921141684055 0.2298951562643051 -0.934201174736023 0.09497933858633041 -0.3265830472707748 0.5422019178867339 -0.7478563647270202 0.3778707585334778 0.46112862062454224 -0.697452844619751 0.5447317235469817 0.285572251021862 -0.5723353896141052 0.7657348313331604 -1.5825229682922364 -1.603276237487793 -0.39053099179267886 -0.8608361320495606 0.34910091352462774 -0.36634517431259156 -0.7370505714416503 0.5652921141684055 0.2298951562643051 -0.934201174736023 0.09497933858633041 -0.3265830472707748 0.5422019178867339 -0.7478563647270202 0.3778707585334778 0.46112862062454224 -0.697452844619751 0.5447317235469817 0.285572251021862 -0.5723353896141052 0.7657348313331604
-1.589574098587036 -1.6174513635635375 -0.3931145162582398 -0.8556873593330383 0.3451430151462555 -0.37940431141853337 -0.7749338345527649 0.4982211775630712 0.1545191224217415 -0.9305729393959045 0.06412173575162887 -0.3249394527673721 0.536661327600479 -0.7424741492271425 0.391732052564621 0.45304042840003966 -0.6906672706604005 0.5569549689292908 0.27454402565956115 -0.5643725502490997 0.7735376873016359 -1.589574098587036 -1.6174513635635375 -0.3931145162582398 -0.8556873593330383 0.3451430151462555 -0.37940431141853337 -0.7749338345527649 0.4982211775630712 0.1545191224217415 -0.9305729393959045 0.06412173575162887 -0.3249394527673721 0.536661327600479 -0.7424741492271425 0.391732052564621 0.45304042840003966 -0.6906672706604005 0.5569549689292908 0.27454402565956115 -0.5643725502490997 0.7735376873016359
-1.6073317213058473 -1.6515854692459109 -0.3993524541854859 -0.84827313041687 0.33815082597732543 -0.3984915125370025 -0.8147498636245727 0.413696889564395 0.06006875932216645 -0.9258064703941346 0.011561794221401217 -0.3159339502006769 0.5270100786685943 -0.7330888991355896 0.41514887905120845 0.44072330689430234 -0.6778873271942139 0.5775664865970611 0.2592550440132618 -0.5477940185070038 0.7874760212898255 -1.6073317213058473 -1.6515854692459109 -0.3993524541854859 -0.84827313041687 0.33815082597732543 -0.3984915125370025 -0.8147498636245727 0.413696889564395 0.06006875932216645 -0.9258064703941346 0.011561794221401217 -0.3159339502006769 0.5270100786685943 -0.7330888991355896 0.41514887905120845 0.44072330689430234 -0.6778873271942139 0.5775664865970611 0.2592550440132618 -0.5477940185070038 0.7874760212898255
-1.6346073589324952 -1.6987485895156862 -0.412866621017456 -0.8373021993637085 0.3309327518939972 -0.4233144102096558 -0.8501434559822082 0.3187371501624584 -0.046900800168514264 -0.9188830013275148 -0.06106393522024154 -0.2963751060217618 0.5104026846885681 -0.721517427921295 0.44710373783111573 0.42151578676700596 -0.6609270899295807 0.605475468635559 0.2377496523931623 -0.5241359469890594 0.8064293036460877 -1.6346073589324952 -1.6987485895156862 -0.412866621017456 -0.8373021993637085 0.3309327518939972 -0.4233144102096558 -0.8501434559822082 0.3187371501624584 -0.046900800168514264 -0.9188830013275148 -0.06106393522024154 -0.2963751060217618 0.5104026846885681 -0.721517427921295 0.44710373783111573 0.42151578676700596 -0.6609270899295807 0.605475468635559 0.2377496523931623 -0.5241359469890594 0.8064293036460877
-1.671305154800415 -1.7556474685668948 -0.43579743027687073 -0.8217428736686706 0.32431901574134825 -0.4543015067577362 -0.8753985786437987 0.2208190536499023 -0.15835153257846832 -0.9087373456954957 -0.14936657226085664 -0.26477614864706994 0.4851058981418609 -0.7078454456329345 0.48770201420784004 0.3938988828659058 -0.6396561596393584 0.6406217877864837 0.20871885170787574 -0.493193223953247 0.8300338807106018 -1.671305154800415 -1.7556474685668948 -0.43579743027687073 -0.8217428736686706 0.32431901574134825 -0.4543015067577362 -0.8753985786437987 0.2208190536499023 -0.15835153257846832 -0.9087373456954957 -0.14936657226085664 -0.26477614864706994 0.4851058981418609 -0.7078454456329345 0.48770201420784004 0.3938988828659058 -0.6396561596393584 0.6406217877864837 0.20871885170787574 -0.493193223953247 0.8300338807106018
-1.7162243404388426 -1.819294818878174 -0.46705992937088014 -0.8024365501403808 0.31770212841033935 -0.4896825025081634 -0.8862174081802369 0.12790230409801007 -0.26306056731939315 -0.8949402079582214 -0.24640447455644607 -0.2208487728536129 0.4526757516860962 -0.6916733827590942 0.5348592052459717 0.35958104729652407 -0.6141095376014709 0.6810815153121949 0.17406600914150477 -0.4557395079135894 0.8567482762336731 -1.7162243404388426 -1.819294818878174 -0.46705992937088014 -0.8024365501403808 0.31770212841033935 -0.4896825025081634 -0.8862174081802369 0.12790230409801007 -0.26306056731939315 -0.8949402079582214 -0.24640447455644607 -0.2208487728536129 0.4526757516860962 -0.6916733827590942 0.5348592052459717 0.35958104729652407 -0.6141095376014709 0.6810815153121949 0.17406600914150477 -0.4557395079135894 0.8567482762336731
-1.7629403629302978 -1.8773869829177858 -0.5045131046772003 -0.7800369825363159 0.3118623554706573 -0.5272542657852173 -0.8829375686645508 0.04638752490282059 -0.35390240919589994 -0.8763642497062684 -0.3428917809128761 -0.16696655087172987 0.4149105410575866 -0.6743240208625794 0.5839579119682312 0.3203758525848389 -0.5866852767467498 0.7225995965003967 0.13515491709741764 -0.4159268864393234 0.8831083655357361 -1.7629403629302978 -1.8773869829177858 -0.5045131046772003 -0.7800369825363159 0.3118623554706573 -0.5272542657852173 -0.8829375686645508 0.04638752490282059 -0.35390240919589994 -0.8763642497062684 -0.3428917809128761 -0.16696655087172987 0.4149105410575866 -0.6743240208625794 0.5839579119682312 0.3203758525848389 -0.5866852767467498 0.7225995965003967 0.13515491709741764 -0.4159268864393234 0.8831083655357361
-1.8070588102340697 -1.9243279914855957 -0.543498722076416 -0.7564926176071167 0.30581349539756775 -0.5646545159816742 -0.8699110260009766 -0.02138159228861332 -0.42719122612476357 -0.8532500276565551 -0.4303929651975632 -0.10789771082997321 0.37580930662155154 -0.65620463514328 0.631327171087265 0.28101806807518004 -0.5583129563331604 0.7621225187778473 0.09608670193352736 -0.37620770633220674 0.9071614665985107 -1.8070588102340697 -1.9243279914855957 -0.543498722076416 -0.7564926176071167 0.30581349539756775 -0.5646545159816742 -0.8699110260009766 -0.02138159228861332 -0.42719122612476357 -0.8532500276565551 -0.4303929651975632 -0.10789771082997321 0.37580930662155154 -0.65620463514328 0.631327171087265 0.28101806807518004 -0.5583129563331604 0.7621225187778473 0.09608670193352736 -0.37620770633220674 0.9071614665985107
-1.8465391664505006 -1.9622972869873045 -0.5789095158576967 -0.7340771050453185 0.2977313996553421 -0.5998022694587707 -0.85212832736969 -0.07568358463048934 -0.4822767557501793 -0.8265982995033264 -0.5050917553901673 -0.04837920694053174 0.33965733981132507 -0.6371107211112975 0.6747109277248382 0.24671282470226288 -0.5288408071994781 0.7979757931232452 0.06148286787467076 -0.33732392609119416 0.9282510676383973 -1.8465391664505006 -1.9622972869873045 -0.5789095158576967 -0.7340771050453185 0.2977313996553421 -0.5998022694587707 -0.85212832736969 -0.07568358463048934 -0.4822767557501793 -0.8265982995033264 -0.5050917553901673 -0.04837920694053174 0.33965733981132507 -0.6371107211112975 0.6747109277248382 0.24671282470226288 -
